Default Product Price,ราคาผลิตภัณฑ์เริ่มต้น,module,Magento_PricePermissions
You will no longer receive stock alerts for this product.,คุณจะไม่ได้รับการแจ้งเตือนหุ้นสำหรับผลิตภัณฑ์นี้อีกต่อไป,module,Magento_ProductAlert
You will no longer receive stock alerts.,คุณจะไม่ได้รับการแจ้งเตือนหุ้นอีกต่อไป,module,Magento_ProductAlert
You will no longer receive price alerts for this product.,คุณจะไม่ได้รับการแจ้งเตือนราคาสำหรับผลิตภัณฑ์นี้อีกต่อไป,module,Magento_ProductAlert
You saved the alert subscription.,คุณได้บันทึกการสมัครสมาชิกการแจ้งเตือนแล้ว,module,Magento_ProductAlert
You deleted the alert subscription.,คุณได้ลบการสมัครรับข้อมูลแจ้งเตือนแล้ว,module,Magento_ProductAlert
We can't update the alert subscription right now.,ขณะนี้เราไม่สามารถอัปเดตการสมัครรับข้อมูลแจ้งเตือนได้,module,Magento_ProductAlert
We can't find the product.,เราไม่พบผลิตภัณฑ์,module,Magento_ProductAlert
Unsubscribe from all stock alerts,ยกเลิกการสมัครการแจ้งเตือนคลังสินค้าทั้งหมด,module,Magento_ProductAlert
Unsubscribe from all price alerts,ยกเลิกการสมัครการแจ้งเตือนราคาทั้งหมด,module,Magento_ProductAlert
Unable to update the alert subscription.,ไม่สามารถอัปเดตการสมัครรับข้อมูลแจ้งเตือน,module,Magento_ProductAlert
There are not enough parameters.,บัญชีบัตรของขวัญนี้ถูกนำออกแล้ว,module,Magento_ProductAlert
The product was not found.,กฎนี้ไม่มีอยู่อีกต่อไป,module,Magento_ProductAlert
Stock Alert Email Template,เทมเพลตอีเมล์การแจ้งเตือนคลังสินค้า,module,Magento_ProductAlert
Start Time,เวลาเริ่มต้น,module,Magento_ProductAlert
Products price changed alert,ราคาผลิตภัณฑ์เปลี่ยนแปลงการแจ้งเตือน,module,Magento_ProductAlert
Products back in stock alert,สินค้าที่แจ้งเตือนในสต็อก,module,Magento_ProductAlert
Product Alerts Run Settings,ตั้งค่าการแจ้งเตือนสินค้า,module,Magento_ProductAlert
Product alerts cron warnings,แจ้งเตือนผลิตภัณฑ์ cron,module,Magento_ProductAlert
Product alerts Cron error,แจ้งเตือนสินค้า Cron ไม่เห็น,module,Magento_ProductAlert
Product Alerts,การแจ้งเตือนสินค้า,module,Magento_ProductAlert
Price change alert! We wanted you to know that prices have changed for these products:,แจ้งเตือนการเปลี่ยนแปลงราคา! เราต้องการให้คุณทราบว่าราคามีการเปลี่ยนแปลงสำหรับผลิตภัณฑ์เหล่านี้:,module,Magento_ProductAlert
Price Alert Email Template,เทมเพลตอีเมล์แจ้งเตือนราคา,module,Magento_ProductAlert
Price:,ราคา,module,Magento_ProductAlert
Notify me when this product is in stock,แจ้งให้ฉันทราบเมื่อมีสินค้านี้ในสต็อก,module,Magento_ProductAlert
Notify me when the price drops,แจ้งให้ฉันทราบเมื่อราคาลดลง,module,Magento_ProductAlert
Invalid block type: %1,ประเภทบล็อกไม่ถูกต้อง: %1,module,Magento_ProductAlert
In stock alert! We wanted you to know that these products are now available:,ในการแจ้งเตือนหุ้น! เราอยากให้คุณรู้ว่าผลิตภัณฑ์เหล่านี้มีให้บริการแล้ว:,module,Magento_ProductAlert
Frequency,ความถี่,module,Magento_ProductAlert
Error Email Template,ข้อผิดพลาดในเทมเพลตอีเมล์,module,Magento_ProductAlert
Error Email Sender,ข้อผิดพลาดผู้ส่งอีเมล์,module,Magento_ProductAlert
Error Email Recipient,ข้อผิดพลาดของผู้รับอีเมล์,module,Magento_ProductAlert
"Email template chosen based on theme fallback when ""Default"" option is selected.","เทมเพลตอีเมลที่จะย้อนกลับมาเป็นแบบเดิมเมื่อเลือกตัวเลือก ""เริ่มต้น""",module,Magento_ProductAlert
Click here to stop alerts for this product.,คลิกที่นี่เพื่อหยุดการแจ้งเตือนสำหรับผลิตภัณฑ์นี้,module,Magento_ProductAlert
Allow Alert When Product Price Changes,อนุญาตให้แจ้งเตือนเมื่อมีการเปลี่ยนแปลงราคาสินค้า,module,Magento_ProductAlert
Allow Alert When Product Comes Back in Stock,อนุญาตให้แจ้งเตือนเมื่อสินค้ากลับเข้ามามีในสต๊อก,module,Magento_ProductAlert
Alert subscription has been saved.,บันทึกการจองสมาชิกแล้ว,module,Magento_ProductAlert
Alert Email Sender,แจ้งเตือนผู้ส่งอีเมล,module,Magento_ProductAlert
"%name,","%name,",module,Magento_ProductAlert
Youtube API key is invalid,คีย์ API ของ Youtube ไม่ถูกต้อง,module,Magento_ProductVideo
YouTube API Key,คีย์ YouTube API,module,Magento_ProductVideo
YouTube and Vimeo supported.,YouTube และ Vimeo สนับสนุนแล้ว,module,Magento_ProductVideo
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","สนับสนุน Vimeo<br />ในการเพิ่มวิดีโอ YouTube โปรด<a href=""%1"">ป้อนคีย์ YouTube API</a> ก่อน",module,Magento_ProductVideo
Video not found,วิดีโอไม่พบ,module,Magento_ProductVideo
Video Error,ข้อผิดพลาดเกี่ยวกับวิดีโอ,module,Magento_ProductVideo
Video cant be shown due to the following reason:,ไม่สามารถแสดงวิดีโอเนื่องจากสาเหตุต่อไปนี้:,module,Magento_ProductVideo
Url,Url,module,Magento_ProductVideo
Uploader:,ผู้อัพโหลด:,module,Magento_ProductVideo
Uploaded:,อัปโหลด:,module,Magento_ProductVideo
Unknown video type,ประเภทวิดีโอที่ไม่รู้จัก,module,Magento_ProductVideo
Title:,หัวข้อ:,module,Magento_ProductVideo
Title,หัวข้อ,module,Magento_ProductVideo
Show related video,แสดงวิดีโอที่เกี่ยวข้อง,module,Magento_ProductVideo
Save,บันทึก,module,Magento_ProductVideo
Role,หน้าที่,module,Magento_ProductVideo
Protocol isn't allowed,ไม่อนุญาตโปรโตคอล,module,Magento_ProductVideo
Product Video,วิดีโอผลิตภัณฑ์,module,Magento_ProductVideo
Preview Image,ภาพตัวอย่าง,module,Magento_ProductVideo
New Video,วิดีโอใหม่,module,Magento_ProductVideo
Invalid video url,URL วิดีโอไม่ถูกต้อง,module,Magento_ProductVideo
Image Size,ขนาดภาพ,module,Magento_ProductVideo
Images and Videos,รูปภาพและวิดีโอ,module,Magento_ProductVideo
Images And Videos,รูปภาพและวิดีโอ,module,Magento_ProductVideo
Image Resolution,ขนาดภาพ,module,Magento_ProductVideo
Hide from Product Page,ซ่อนจากหน้าผลิตภัณฑ์,module,Magento_ProductVideo
Hidden,ซ่อน,module,Magento_ProductVideo
Get Video Information,รับข้อมูลวิดีโอ,module,Magento_ProductVideo
Edit Video,แก้ไขวีดีโอ,module,Magento_ProductVideo
Duration:,ระยะเวลา:,module,Magento_ProductVideo
Description,รายละเอียด,module,Magento_ProductVideo
Delete video,ลบวิดีโอ,module,Magento_ProductVideo
Delete image,ลบรูปภาพ,module,Magento_ProductVideo
Delete,ลบ,module,Magento_ProductVideo
Could not get preview image information. Please check your connection and try again.,ไม่สามารถรับข้อมูลรูปภาพตัวอย่าง โปรดตรวจสอบการเชื่อมต่อของคุณและลองอีกครั้ง,module,Magento_ProductVideo
Cancel,ยกเลิก,module,Magento_ProductVideo
Browse to find or drag image here,เรียกดูเพื่อค้นหาหรือลากภาพที่นี่,module,Magento_ProductVideo
Autostart base video,เริ่มต้นวิดีโอฐาน,module,Magento_ProductVideo
Auto restart video,รีสตาร์ทวิดีโอโดยอัตโนมัติ,module,Magento_ProductVideo
Alt Text,ข้อความสำรอง,module,Magento_ProductVideo
Add Video,เพิ่มวิดีโอ,module,Magento_ProductVideo
{width}^{height} px,{width}^{height} px,module,Magento_ProductVideo
{size},{size},module,Magento_ProductVideo
Images And Videos,รูปภาพและวิดีโอ,module,Magento_ProductVideoStaging
Edit Catalog Price Rules,แก้ไขกฎราคาสินค้า,module,Magento_PromotionPermissions
Edit Cart Price Rules,แก้ไขกฎราคาของรถเข็น,module,Magento_PromotionPermissions
Edit Automated Email Reminder Rules,แก้ไขกฎการแจ้งเตือนทางอีเมลโดยอัตโนมัติ,module,Magento_PromotionPermissions
We found an item options declaration error.,เราพบข้อผิดพลาดในการประกาศตัวเลือกรายการ,module,Magento_Quote
We found an invalid request for adding product to quote.,เราพบคำขอที่ไม่ถูกต้องสำหรับการเพิ่มผลิตภัณฑ์ในใบเสนอราคา,module,Magento_Quote
We found an invalid item option format.,เราพบรูปแบบตัวเลือกรายการที่ไม่ถูกต้อง,module,Magento_Quote
Unable to save address. Please check input data.,ไม่สามารถบันทึกที่อยู่ได้ โปรดตรวจสอบข้อมูลการป้อนข้อมูล,module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.",วิธีการจัดส่งนี้ไม่พร้อมใช้งาน หากต้องการใช้วิธีการจัดส่งนี้โปรดติดต่อเรา,module,Magento_Quote
This item price or quantity is not valid for checkout.,ราคาหรือปริมาณรายการนี้ไม่สามารถใช้ได้สำหรับเช็คเอาท์,module,Magento_Quote
This is the wrong quote item id to update configuration.,นี่คือไอเท็มรายการราคาที่ไม่ถูกต้องเพื่ออัปเดตการกำหนดค่า,module,Magento_Quote
The requested Payment Method is not available.,ขั้นตอนนี้อาจใช้เวลาสักครู่,module,Magento_Quote
The qty value is required to update quote item.,"</b> สำหรับข้อมูลเพิ่มเติมโปรดดูที่ <a href = https://magento.com/legal/terms/privacy"">ข้อกำหนดในการให้บริการ</a>",module,Magento_Quote
"The address total model should be extended from
                    \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.",นี่เป็นเพียงตัวอย่างร้านค้าที่คุณสามารถเรียกดูและสั่งซื้อได้โดยจะไม่มีการดำเนินการ,module,Magento_Quote
The address model is not defined.,ซึ่งตั้งอยู่โดยไปที่การตั้งค่าจากเว็บไซต์ New Relic APM,module,Magento_Quote
Tax,ภาษี,module,Magento_Quote
Subtotal,ยอดรวม,module,Magento_Quote
Store Credit,เครดิตของร้านค้า,module,Magento_Quote
Something went wrong during the item options declaration.,เกิดข้อผิดพลาดระหว่างการประกาศตัวเลือกรายการ,module,Magento_Quote
Some of the selected options are not currently available.,ตัวเลือกที่เลือกบางตัวไม่สามารถใช้งานได้ในขณะนี้,module,Magento_Quote
Some of the products below do not have all the required options.,ผลิตภัณฑ์บางรายการด้านล่างไม่มีตัวเลือกทั้งหมดที่จำเป็น,module,Magento_Quote
Some item options or their combination are not currently available.,บางตัวเลือกรายการหรือชุดค่าผสมของพวกเขายังไม่พร้อมใช้งาน,module,Magento_Quote
Some addresses cannot be used due to country-specific configurations.,ไม่สามารถใช้ที่อยู่บางแห่งเนื่องจากการกำหนดค่าเฉพาะประเทศ,module,Magento_Quote
Shipping method is not applicable for empty cart,วิธีการจัดส่งไม่สามารถใช้กับรถเข็นที่ว่างเปล่า,module,Magento_Quote
Shipping address not set.,ไม่ได้ตั้งค่าจัดส่ง,module,Magento_Quote
Shipping address is not set,ไม่ได้ตั้งค่าที่อยู่จัดส่ง,module,Magento_Quote
Shipping & Handling (%1),การจัดส่งและการรับ (%1),module,Magento_Quote
Shipping & Handling,การจัดส่งและการรับ,module,Magento_Quote
Shipping,การจัดส่ง,module,Magento_Quote
Selected option(s) or their combination is not currently available.,ตัวเลือกที่เลือก หรือการรวมกันของพวกเขาไม่สามารถใช้ได้ในขณะนี้,module,Magento_Quote
Product that you are trying to add is not available.,ผลิตภัณฑ์ที่คุณต้องการเพิ่มไม่สามารถใช้งานได้,module,Magento_Quote
Please specify a shipping method.,โปรดระบุวิธีการจัดส่ง,module,Magento_Quote
Please select a valid payment method.,โปรดเลือกวิธีการชำระเงินที่ถูกต้อง,module,Magento_Quote
Please check the shipping address information. %1,โปรดตรวจสอบข้อมูลที่อยู่ในการจัดส่ง %1,module,Magento_Quote
Please check the billing address information. %1,โปรดตรวจสอบข้อมูลที่อยู่สำหรับการเรียกเก็บเงิน %1,module,Magento_Quote
Only 1 shipping assignment can be set,สามารถตั้งค่าการจัดส่งได้เพียง 1 รายการเท่านั้น,module,Magento_Quote
Minimum order amount is %1,จำนวนการสั่งซื้อขั้นต่ำคือ %1,module,Magento_Quote
Minimum Order Amount Exceeded.,จำนวนใบสั่งซื้อขั้นต่ำเกิน,module,Magento_Quote
Manage carts,จัดการรถลาก,module,Magento_Quote
Item qty declaration error,ข้อผิดพลาดในการแจงนับจำนวนรายการ,module,Magento_Quote
Invalid state change requested,มีการร้องขอการเปลี่ยนแปลงสถานะที่ไม่ถูกต้อง,module,Magento_Quote
Invalid customer id %1,รหัสลูกค้าไม่ถูกต้อง %1,module,Magento_Quote
Invalid customer address id %1,รหัสที่อยู่ของลูกค้าไม่ถูกต้อง %1,module,Magento_Quote
Invalid address id %1,รหัสที่อยู่ไม่ถูกต้อง %1,module,Magento_Quote
Grand Total,ยอดรวม,module,Magento_Quote
error345,error345,module,Magento_Quote
error123,error123,module,Magento_Quote
Discount,ส่วนลด,module,Magento_Quote
Coupon code is not valid,รหัสคูปองไม่ถูกต้อง,module,Magento_Quote
Could not save quote,ไม่สามารถบันทึกคำพูดได้,module,Magento_Quote
Could not remove item from quote,ไม่สามารถนำรายการออกจากราคาเสนอ,module,Magento_Quote
Could not delete coupon code,ไม่สามารถลบรหัสคูปอง,module,Magento_Quote
Could not apply coupon code,ไม่สามารถใช้รหัสคูปอง,module,Magento_Quote
Carts,รถเข็น,module,Magento_Quote
Cart contains virtual product(s) only. Shipping method is not applicable.,รถเข็นมีเฉพาะผลิตภัณฑ์เสมือนเท่านั้น วิธีการจัดส่งไม่สามารถใช้ได้,module,Magento_Quote
Cart contains virtual product(s) only. Shipping address is not applicable.,รถเข็นมีเฉพาะผลิตภัณฑ์เสมือนเท่านั้น ที่อยู่จัดส่งไม่สามารถใช้งานได้,module,Magento_Quote
Cart %1 does not contain item %2,รถเข็น %1 ไม่มีรายการ %2,module,Magento_Quote
Cart %1 doesn't contain products,รถเข็น %1 ไม่มีสินค้า,module,Magento_Quote
Cart %1 doesn't contain item  %2,รถเข็น %1 ไม่มีรายการ %2,module,Magento_Quote
"Carrier with such method not found: %1, %2","ไม่พบผู้ให้บริการด้วยวิธีดังกล่าว: %1, %2",module,Magento_Quote
Cannot set shipping method. %1,ไม่สามารถกำหนดวิธีการจัดส่ง %1,module,Magento_Quote
Cannot set shipping method. %1,ไม่สามารถกำหนดวิธีการจัดส่ง %1,module,Magento_Quote
Cannot create quote,ไม่สามารถสร้างใบเสนอราคา,module,Magento_Quote
Cannot assign customer to the given cart. You don't have permission for this operation.,ไม่สามารถกำหนดลูกค้าให้กับรถเข็นที่ระบุ คุณไม่มีสิทธิ์สำหรับการดำเนินการนี้,module,Magento_Quote
Cannot assign customer to the given cart. The cart is not anonymous.,ไม่สามารถกำหนดลูกค้าให้กับรถเข็นที่ระบุ รถเข็นไม่ได้ระบุชื่อ,module,Magento_Quote
Cannot assign customer to the given cart. The cart belongs to different store.,ไม่สามารถกำหนดลูกค้าให้กับรถเข็นที่ระบุ รถเข็นเป็นของร้านอื่น,module,Magento_Quote
Cannot assign customer to the given cart. Customer already has active cart.,ไม่สามารถกำหนดลูกค้าให้กับรถเข็นที่ระบุ ลูกค้ามีรถเข็นที่ใช้งานอยู่แล้ว,module,Magento_Quote
An item option with code %1 already exists.,ตัวเลือกรายการที่มีรหัส %1 มีอยู่แล้ว,module,Magento_Quote
An error occurred on the server. Please try to place the order again.,เกิดข้อผิดพลาดขึ้นบนเซิร์ฟเวอร์ โปรดลองสั่งซื้ออีกครั้ง,module,Magento_Quote
You saved the reminder rule.,คุณบันทึกกฎการแจ้งเตือนแล้ว,module,Magento_Reminder
You need to set at least one condition for this rule to work.,คุณต้องกำหนดเงื่อนไขอย่างน้อยหนึ่งข้อสำหรับกฎนี้ให้ทำงานได้,module,Magento_Reminder
You matched the reminder rule.,คุณจับคู่กฎที่เหลือแล้ว,module,Magento_Reminder
You deleted the reminder rule.,คุณได้ลบกฎการเตือนความจำแล้ว,module,Magento_Reminder
You can use this coupon up to %coupon_limit time(s).,คุณสามารถใช้คูปองนี้ได้ถึง %coupon_limit time(s).,module,Magento_Reminder
"You can find and edit rule label and descriptions, per store view, in email templates.",คุณสามารถค้นหาและแก้ไขป้ายกำกับกฎและคำอธิบายต่อมุมมองร้านค้าได้ในเทมเพลตอีเมล,module,Magento_Reminder
Yes,ใช่,module,Magento_Reminder
Wish List %1 shared,รายการสินค้าที่ต้องการ %1  แชร์,module,Magento_Reminder
Wish List,รายการสินค้าที่ต้องการ,module,Magento_Reminder
weight,น้ำหนัก,module,Magento_Reminder
We could not save the reminder rule.,เราไม่สามารถบันทึกกฎการแจ้งเตือนได้,module,Magento_Reminder
We can't delete the reminder rule right now.,ขณะนี้เราไม่สามารถลบกฎการเตือนความจำได้,module,Magento_Reminder
Website,เว็บไซต์,module,Magento_Reminder
Virtual Only,เสมือนจริงเท่านั้น,module,Magento_Reminder
Valid range: 0-59 (default 0).,ช่วงที่ใช้ได้: 0-59 (ค่าเริ่มต้น 0),module,Magento_Reminder
Validate error 2,ตรวจสอบความผิดพลาด 2,module,Magento_Reminder
Validate error 1,ตรวจสอบความผิดพลาด 1,module,Magento_Reminder
Unknown quote total specified,ไม่ระบุราคาเสนอทั้งหมด,module,Magento_Reminder
Unknown operator specified.,ระบุผู้ให้บริการที่ไม่รู้จัก,module,Magento_Reminder
Unknown attribute specified,ระบุแอตทริบิวต์ที่ไม่รู้จัก,module,Magento_Reminder
Unable to save Cron expression,ไม่สามารถบันทึกนิพจน์ Cron ได้,module,Magento_Reminder
Total shopping cart items quantity %1 %2:,จำนวนสินค้าในตะกร้า %1 %2:,module,Magento_Reminder
Total Amount,จำนวนเงินทั้งหมด,module,Magento_Reminder
"To take advantage of the promotion you need to sign in at <a href=""%account_url"">%store_name</a> and apply the coupon ""%coupon_code"" in the shopping cart.","เพื่อใช้ประโยชน์จากโปรโมชันที่คุณต้องลงชื่อเข้าใช้ที่ <a href=""%account_url"">%store_name </a> และใช้คูปอง ""%coupon_code"" ในรถเข็นช็อปปิ้ง",module,Magento_Reminder
"To take advantage of the promotion you need to sign in at <a href=""%account_url"">%store_name</a>","เพื่อใช้ประโยชน์จากโปรโมชันที่คุณต้องลงชื่อเข้าใช้ที่ <a href=""%account_url"">%store_name </a>",module,Magento_Reminder
To,ถึง,module,Magento_Reminder
Titles and Descriptions Per Store View,ชื่อและคำอธิบายต่อมุมมองร้านค้า,module,Magento_Reminder
Thread Active,ใช้งานอยู่,module,Magento_Reminder
This rule is assigned to %1 automated reminder rule(s). Deleting this rule will automatically unassign it.,กฎนี้กำหนดให้กับกฎการแจ้งเตือนอัตโนมัติ %1 การลบกฎนี้จะยกเลิกการมอบหมายโดยอัตโนมัติ,module,Magento_Reminder
This coupon can be used only up to %coupon_limit time(s) by you or other customers.,ไม่สามารถลบร้านค้านี้ได้,module,Magento_Reminder
The wish list is not empty and abandoned %1 %2 days and %3 of these conditions match:,คำสั่งซื้อนี้มีเอนทิตีของกรณีที่เกี่ยวข้องแล้ว,module,Magento_Reminder
The root wish list condition should have a days value of 1 or greater.,รายการใบเสนอราคานี้ไม่มีอยู่,module,Magento_Reminder
The root shopping cart condition should have a days value of 0 or greater.,สินค้าหมดสต็อก,module,Magento_Reminder
"The item was added to wish list %1, store view %2.",กฎนี้ไม่มีอยู่อีกต่อไป,module,Magento_Reminder
"The item was added to shopping cart %1, store view %2.",กฎนี้ไม่มีอยู่อีกต่อไป,module,Magento_Reminder
text,ข้อความ,module,Magento_Reminder
subtotal,ยอดรวม,module,Magento_Reminder
Store View,มุมมองร้านค้า,module,Magento_Reminder
Status,สถานะ,module,Magento_Reminder
Start Time,เวลาเริ่มต้น,module,Magento_Reminder
Start,เริ่ม,module,Magento_Reminder
SKU,รหัสสินค้า,module,Magento_Reminder
Shopping cart is not empty and abandoned %1 %2 days and %3 of these conditions match:,รถเข็นไม่ว่างและถูกละทิ้ง %1 %2 วันและ %3 ของเงื่อนไขเหล่านี้ตรงกับ:,module,Magento_Reminder
Shopping cart %1 only virtual items,รถเข็น%1 รายการเสมือนเท่านั้น,module,Magento_Reminder
Shopping cart %1 amount %2 %3:,รถเข็น %1 จำนวน %2 %3:,module,Magento_Reminder
Shopping cart %1 a coupon applied,ช้อปปิ้ง %1 นำคูปองไปใช้แล้ว,module,Magento_Reminder
Shopping Cart,รถเข็นสินค้า,module,Magento_Reminder
Sharing,ที่ใช้ร่วมกัน,module,Magento_Reminder
Set this value equal or greater to your Magento cron job launch period.,ตั้งค่านี้เท่ากับหรือเท่ากับระยะเวลาเปิดงานของ Magento cron,module,Magento_Reminder
Select Rule...,เลือกกฎ ...,module,Magento_Reminder
Save and Continue Edit,บันทึกและแก้ไขต่อ,module,Magento_Reminder
Run Now,เรียกใช้เดี๋ยวนี้,module,Magento_Reminder
Rule Title for All Store Views,ชื่อกฎสำหรับมุมมองร้านค้าทั้งหมด,module,Magento_Reminder
Rule Name,ชื่อกฎ,module,Magento_Reminder
Rule Information,ข้อมูลกฎ,module,Magento_Reminder
Rule Description for All Store Views,คำอธิบายกฎสำหรับมุมมองร้านทั้งหมด,module,Magento_Reminder
Rule,กฎ,module,Magento_Reminder
row weight,น้ำหนักแถว,module,Magento_Reminder
Repeat Schedule,ทำซ้ำกำหนดการ,module,Magento_Reminder
Reminder Rules,กฎการแจ้งเตือน,module,Magento_Reminder
Reminder rule matching error.,ข้อผิดพลาดในการจับคู่กฎการแจ้งเตือน,module,Magento_Reminder
"Reminder emails may promote a cart price rule with or without a coupon. If a cart price rule defines an auto-generated coupon, this reminder rule will generate a random coupon code for each customer.",อีเมลแจ้งเตือนอาจโปรโมตกฎราคารถเข็นที่มีหรือไม่มีคูปอง หากกฎราคาของรถเข็นสินค้ากำหนดคูปองที่สร้างขึ้นโดยอัตโนมัติกฎการแจ้งเตือนนี้จะสร้างรหัสคูปองแบบสุ่มสำหรับลูกค้าแต่ละราย,module,Magento_Reminder
Reminder Email Sender,ผู้ส่งอีเมลแจ้งเตือน,module,Magento_Reminder
quantity,จำนวน,module,Magento_Reminder
Promotion rule this reminder will advertise.,กฎการส่งเสริมการขายนี้จะแจ้งเตือน,module,Magento_Reminder
Promotion reminder at %store_name,การแจ้งเตือนการส่งเสริมการขายที่ %store_name,module,Magento_Reminder
Promo Section,ส่วนโปรโมชั่น,module,Magento_Reminder
Product Attributes,แอตทริบิวต์ผลิตภัณฑ์,module,Magento_Reminder
Product %1,สินค้า %1,module,Magento_Reminder
Please specify a valid number of minute.,โปรดระบุจำนวนนาทีที่ถูกต้อง,module,Magento_Reminder
Please correct the reminder rule you requested.,โปรดแก้ไขกฎการแจ้งเตือนที่คุณขอ,module,Magento_Reminder
"Overrides default titles and descriptions. Note that if an email template is not specified for this store view, the respective variable values will be deleted.",แทนที่ชื่อและคำอธิบายเริ่มต้น โปรดทราบว่าหากไม่มีการระบุเทมเพลตอีเมลสำหรับมุมมองการจัดเก็บนี้ค่าตัวแปรที่เกี่ยวข้องจะถูกลบออก,module,Magento_Reminder
Only customers who have an account for a store view will receive emails related to that store view.,เฉพาะลูกค้าที่มีบัญชีสำหรับมุมมองร้านค้าจะได้รับอีเมลที่เกี่ยวข้องกับมุมมองร้านค้าดังกล่าว,module,Magento_Reminder
Numeric Attribute,แอตทริบิวต์ตัวเลข,module,Magento_Reminder
Number of wish list items %1 %2,จำนวนของรายการสินค้าที่ต้องการ %1 %2,module,Magento_Reminder
Number of shopping cart line items %1 %2:,จำนวนรายการสินค้าในตะกร้าสินค้า %1 %2:,module,Magento_Reminder
Number of Items,จำนวนรายการ,module,Magento_Reminder
not from,ไม่ได้มาจาก,module,Magento_Reminder
not found,ไม่พบ,module,Magento_Reminder
No more than %1 customers may receive the reminder email after this action.,ไม่เกิน %1 ลูกค้าอาจได้รับอีเมลแจ้งเตือนหลังจากการกระทำนี้,module,Magento_Reminder
No,ไม่,module,Magento_Reminder
New Rule,ข้อกำหนดใหม่,module,Magento_Reminder
New Reminder Rule,กฎการแจ้งเตือนใหม่,module,Magento_Reminder
N/A,N/A,module,Magento_Reminder
Minute of the Hour,นาทีของเวลา,module,Magento_Reminder
Minute Intervals,ช่วงเวลาเป็นนาที,module,Magento_Reminder
Maximum Emails per One Run,อีเมลสูงสุดต่อหนึ่งการเรียกใช้,module,Magento_Reminder
Matched Customers,ลูกค้าที่ตรงกัน,module,Magento_Reminder
Matched At,จับคู่ที่,module,Magento_Reminder
Marketing,การตลาด,module,Magento_Reminder
"Make sure to enter a limit value, or reminder emails will be re-issued to customers in a loop.",ตรวจสอบให้แน่ใจว่าได้ป้อนค่าขีด จำกัด หรือเตือนว่าอีเมลจะได้รับการออกใหม่ให้กับลูกค้าในวงรอบ,module,Magento_Reminder
LocalizedException,ข้อยกเว้นที่แปล,module,Magento_Reminder
Last Sent,ส่งครั้งล่าสุด,module,Magento_Reminder
Items Subselection,Items Subselection,module,Magento_Reminder
Items Quantity,จำนวนรายการ,module,Magento_Reminder
Item SKU %1 %2,รายการรหัสสินค้า %1 %2,module,Magento_Reminder
Item %1 %2 %3:,รายการ %1 %2 %3:,module,Magento_Reminder
is not,ไม่ใช่,module,Magento_Reminder
is,คือ,module,Magento_Reminder
Interval,ระยะห่าง,module,Magento_Reminder
Inactive,สถานะไม่ใช้งาน,module,Magento_Reminder
If an item is %1 in the wish list and %2 of these conditions match:,หากรายการ %1 ในรายการที่ต้องการและ %2 ของเงื่อนไขเหล่านี้ตรงกับ:,module,Magento_Reminder
If an item is %1 in the shopping cart and %2 of these conditions match:,หากรายการ %1 ในตะกร้าสินค้าและ %2 ของเงื่อนไขเหล่านี้ตรงกับ:,module,Magento_Reminder
ID,ID,module,Magento_Reminder
Hurry up to take advantage of this promotion!,รีบขึ้นเพื่อใช้ประโยชน์จากโปรโมชั่นนี้!,module,Magento_Reminder
Hurry up to take advantage of our %promotion_name promotion!,รีบใช้ประโยชน์จากโปรโมชั่น %promotion_name ของเรา!,module,Magento_Reminder
Hourly,รายชั่วโมง,module,Magento_Reminder
has,มี,module,Magento_Reminder
grand total,ยอดรวม,module,Magento_Reminder
General Information,ข้อมูลทั่วไป,module,Magento_Reminder
From,จาก,module,Magento_Reminder
from,จาก,module,Magento_Reminder
Frequency,ความถี่,module,Magento_Reminder
found,พบ,module,Magento_Reminder
for or greater than,สำหรับหรือมากกว่า,module,Magento_Reminder
for greater than,สำหรับมากกว่า,module,Magento_Reminder
for,สำหรับ,module,Magento_Reminder
"Enter the number of days until the email reminder rule is retriggered if conditions still match (Ex: Enter ""7, 14"" to trigger emails in 7 days, and then 14 days after that).","ป้อนจำนวนวันจนกว่าจะมีการเรียกคืนกฎการแจ้งเตือนทางอีเมลหากเงื่อนไขยังคงตรงกัน (เช่น: ป้อน ""7, 14"" เพื่อเรียกใช้อีเมลใน 7 วันและ 14 วันหลังจากนั้น)",module,Magento_Reminder
End,สิ้นสุด,module,Magento_Reminder
Enable Reminder Emails,เปิดใช้อีเมลแจ้งเตือน,module,Magento_Reminder
Email Templates,เทมเพลตอีเมล์,module,Magento_Reminder
Emails Sent,ส่งอีเมลแล้ว,module,Magento_Reminder
Emails Failed,อีเมลล้มเหลว,module,Magento_Reminder
Email Send Failure Threshold,เกณฑ์การส่งล้มเหลวของอีเมล,module,Magento_Reminder
Emails and Labels,อีเมลและป้ายกำกับ,module,Magento_Reminder
Email Reminders,อีเมลเตือนความจำ,module,Magento_Reminder
Email,อีเมล,module,Magento_Reminder
Edit Rule '%1',แก้ไข '%1',module,Magento_Reminder
Edit Rule,แก้ไขกฏ,module,Magento_Reminder
does not have,ไม่ได้มี,module,Magento_Reminder
Description,รายละเอียด,module,Magento_Reminder
Default Titles and Description,ชื่อและคำอธิบายเริ่มต้น,module,Magento_Reminder
Daily,ทุกวัน,module,Magento_Reminder
